Date,Price,Total Volume,Market Cap
2023-01-04 05:30:00,1214.760969419338,3385566691.456905,146422424046.4976
2023-01-05 05:30:00,1256.4366037834864,6727208484.546551,151322902029.0838
2023-01-06 05:30:00,1250.7922522355914,4052351544.8201857,150805231900.39493
2023-01-07 05:30:00,1270.028610178057,5222706873.557585,153115414332.1746
2023-01-08 05:30:00,1264.8369433837202,2439388823.0572276,152351777734.96948
2023-01-09 05:30:00,1284.5754041342987,3401917835.2694077,154857941332.0086
2023-01-10 05:30:00,1321.676571173056,8615288094.160769,159397504473.27673
2023-01-11 05:30:00,1336.017071771777,6390063040.044838,160999220384.61914
2023-01-12 05:30:00,1389.7716620941067,6779329581.863201,167839113151.03107
2023-01-13 05:30:00,1417.134908743914,13360962683.072271,170890542806.26074
2023-01-14 05:30:00,1453.3769102089225,8386970426.225097,174798760594.58777
2023-01-15 05:30:00,1549.111474081304,15505376250.712307,187276048380.94897
2023-01-16 05:30:00,1551.324517175301,7074931051.0836935,186901700956.48312
2023-01-17 05:30:00,1577.725890482971,9434570734.551754,190122961411.69482
2023-01-18 05:30:00,1569.5308332272923,8482482040.670269,188982728685.09735
2023-01-19 05:30:00,1516.555475473704,11809477723.65587,183517931282.58932
2023-01-20 05:30:00,1550.5088875585636,6871702648.394773,186967330908.32364
2023-01-21 05:30:00,1661.3349193405402,9228892411.460192,200011161010.51965
2023-01-22 05:30:00,1625.9093109886562,9663018503.707115,195908718395.08084
2023-01-23 05:30:00,1630.8448549407967,8233555835.053316,196512572594.40756
2023-01-24 05:30:00,1632.9617267135266,9037743837.862547,196541663696.43738
2023-01-25 05:30:00,1557.0597608721732,9078639809.982983,187270576772.9432
2023-01-26 05:30:00,1614.6771850629295,11946053798.490387,194402223992.62006
2023-01-27 05:30:00,1602.8469492523193,10076436860.255999,193276131177.59738
2023-01-28 05:30:00,1598.4701935450053,9593062923.130283,192677648328.43668
2023-01-29 05:30:00,1573.0634394330648,6523949724.808857,189301295262.2017
2023-01-30 05:30:00,1646.5159900930198,10037370816.308008,198339307428.10373
2023-01-31 05:30:00,1568.64771349631,10977781767.502348,188787565951.33054
2023-02-01 05:30:00,1586.5395765836909,7544090211.946499,191042852121.47128
2023-02-02 05:30:00,1642.857168158598,9295116915.9373,197724834027.55963
2023-02-03 05:30:00,1648.6796840768716,12542560274.342657,198613736403.15057
2023-02-04 05:30:00,1665.4278712238624,9528083087.520357,200784153460.47113
2023-02-05 05:30:00,1667.2716925637008,6766208820.07522,201099652782.7474
2023-02-06 05:30:00,1631.3725233636533,8211226952.330717,196817854756.22067
2023-02-07 05:30:00,1617.144163289206,7825100535.008893,194725338782.41467
2023-02-08 05:30:00,1672.8226777758136,9180247305.88792,201779050385.86017
2023-02-09 05:30:00,1651.4083786023796,8766845417.320044,199107556553.15936
2023-02-10 05:30:00,1546.383768658398,12447757846.416866,186306817307.09564
2023-02-11 05:30:00,1515.5340268615535,9882779899.96751,182839491763.3784
2023-02-12 05:30:00,1541.9688769412712,6070233325.97355,185826666441.3843
2023-02-13 05:30:00,1515.3346311806397,6128794710.192691,182722050130.99646
2023-02-14 05:30:00,1506.9162010135053,11573812955.970678,181589830341.34802
2023-02-15 05:30:00,1556.963484345393,11723184974.304256,187619568130.73468
2023-02-16 05:30:00,1674.858207473528,11079231384.245422,201595282287.4858
2023-02-17 05:30:00,1646.143501886728,13388835215.08776,198370400841.4434
2023-02-18 05:30:00,1697.0848665737892,10807323083.841963,204534589183.7981
2023-02-19 05:30:00,1692.518962831222,5863446679.020431,203613145994.36063
2023-02-20 05:30:00,1680.3786857000732,7499517187.119554,202999098993.98264
2023-02-21 05:30:00,1700.1986814992663,8435810846.264387,204900256888.84143
2023-02-22 05:30:00,1656.582369571119,9728814194.484383,199387951962.05505
2023-02-23 05:30:00,1643.1733937453491,9836391621.850903,198153971276.35593
2023-02-24 05:30:00,1651.850006691427,9698749201.902168,198619189860.05594
2023-02-25 05:30:00,1608.1034936538365,9609840835.076471,193773223390.3348
2023-02-26 05:30:00,1593.9519737908456,6117521125.045025,192056375721.21072
2023-02-27 05:30:00,1640.5827101943062,6357994998.206232,197696596339.3676
2023-02-28 05:30:00,1633.9766289833817,7916573299.24559,197018105507.06073
2023-03-01 05:30:00,1606.632639454843,6883711561.9226,193276888983.6779
2023-03-02 05:30:00,1663.925777294461,8672222866.055677,200476156508.34192
2023-03-03 05:30:00,1647.6646669077718,7930395056.206914,198520753673.54544
2023-03-04 05:30:00,1570.668210599776,11179316252.20772,189178795460.26093
2023-03-05 05:30:00,1568.4956010562191,4800994312.370927,189002414068.6852
2023-03-06 05:30:00,1563.2256620056303,62172854406.22754,188337456156.2138
2023-03-07 05:30:00,1567.3501465252189,6627693313.532333,188803304807.84476
2023-03-08 05:30:00,1563.8131822475007,8523808476.527845,187945419858.86072
2023-03-09 05:30:00,1535.2602520971097,11881879818.725237,185138878803.2572
2023-03-10 05:30:00,1440.1676618801841,10861201441.135424,173232609854.28854
2023-03-11 05:30:00,1429.6031691041849,14696381616.840977,172474466355.71472
2023-03-12 05:30:00,1474.40324440156,18345198261.395977,176915178456.41873
2023-03-13 05:30:00,1588.1968020530471,13967891188.499998,190440681263.21286
2023-03-14 05:30:00,1678.915634393308,65211714924.508385,202294154847.0903
2023-03-15 05:30:00,1708.300897366666,19833762797.583607,205738833552.65433
2023-03-16 05:30:00,1658.0701085663115,17257648020.36215,199607487558.33243
2023-03-17 05:30:00,1679.7924762080895,30201930394.76128,202411234958.15692
2023-03-18 05:30:00,1793.2988017342332,14459727611.041805,215660560704.77524
2023-03-19 05:30:00,1769.4253269123851,11976182095.296051,213123927233.32803
2023-03-20 05:30:00,1801.3674190114587,10745813975.10349,217844457987.9951
2023-03-21 05:30:00,1744.4414599600184,12973595973.359987,209763828559.92316
2023-03-22 05:30:00,1811.4112436682735,10831022955.199936,218008486913.68356
2023-03-23 05:30:00,1747.6400281141143,13820716099.501862,210285658211.08432
2023-03-24 05:30:00,1824.9566578949327,10980967034.937744,219518418514.19247
2023-03-25 05:30:00,1751.2194078261725,11601017881.786583,212072713258.261
2023-03-26 05:30:00,1753.982636507409,8023849174.389528,211355889911.33264
2023-03-27 05:30:00,1776.867690456723,8417258785.455161,214528709136.8291
2023-03-28 05:30:00,1719.1709726748606,9757415238.165146,206685090340.53693
2023-03-29 05:30:00,1776.0436393298319,9548011563.71663,213909228254.6471
2023-03-30 05:30:00,1795.5369478273235,10395388838.768845,216268184816.82077
2023-03-31 05:30:00,1792.9085783080432,10958214915.427898,216024475834.15308
2023-04-01 05:30:00,1824.0200055528176,10329452626.6318,219903281108.44144
2023-04-02 05:30:00,1823.0003798253083,6199278060.289369,219561711559.00998
2023-04-03 05:30:00,1797.7369883938552,6679784659.59878,216494189054.4792
2023-04-04 05:30:00,1810.466255484756,11141583996.17221,218499091537.94772
2023-04-05 05:30:00,1871.333525898643,11580514457.961863,225257854355.94864
2023-04-06 05:30:00,1911.3386899517511,11586484696.705976,230370056366.2714
2023-04-07 05:30:00,1872.2466823679094,9208408844.045069,225549620778.91388
2023-04-08 05:30:00,1866.6575447874154,9298216041.371656,224884695655.05383
2023-04-09 05:30:00,1851.0506710706206,5970294474.952573,223169245107.38303
2023-04-10 05:30:00,1859.9403872878142,7405572878.99046,224219517643.81366
2023-04-11 05:30:00,1909.8820609415914,9639736045.970774,230201702660.8635
2023-04-12 05:30:00,1892.938911069582,10245367683.712158,227988460702.9362
2023-04-13 05:30:00,1920.2230311931223,13152150835.227224,231476399968.9067
2023-04-14 05:30:00,2012.785415162006,13956404022.579199,242284529486.34308
2023-04-15 05:30:00,2102.9461882949076,17899705467.092876,252719453976.0147
2023-04-16 05:30:00,2093.166331331955,9272832786.084044,251586840869.99887
2023-04-17 05:30:00,2118.5987891538853,8879608633.84169,253507799906.4971
2023-04-18 05:30:00,2077.5356646371833,10818847581.540735,247900016291.37604
2023-04-19 05:30:00,2103.2788135921514,10121134598.143476,251100187595.887
2023-04-20 05:30:00,1936.4259207983632,15695628542.024448,231458322403.79388
2023-04-21 05:30:00,1943.4355981925776,12422352272.165218,233965107542.7419
2023-04-22 05:30:00,1850.1497384242152,13427480065.767443,222536195564.3714
2023-04-23 05:30:00,1877.5413280611456,7809497062.825459,226130094815.9329
2023-04-24 05:30:00,1863.6391422142244,7375382210.29527,224130103074.64252
2023-04-25 05:30:00,1842.6307920871575,9177916724.0864,221819334333.29037
2023-04-26 05:30:00,1870.5652231230274,9669740943.905441,225096171581.73505
2023-04-27 05:30:00,1867.5893250124868,16137081936.11856,224807445929.1713
2023-04-28 05:30:00,1910.456779102895,17307261170.94721,229940294581.2185
2023-04-29 05:30:00,1894.4280839501073,8853391784.29081,228152292773.13092
2023-04-30 05:30:00,1905.2738522732104,5262009753.405011,229429843509.54
2023-05-01 05:30:00,1885.3919353369215,7328083478.977482,227186562478.89902
2023-05-02 05:30:00,1832.725799406749,9673378163.522745,220608989107.97202
2023-05-03 05:30:00,1870.828572787594,8338110887.912115,225192198744.26425
2023-05-04 05:30:00,1903.7282107352776,8855867548.894463,229058202737.14035
2023-05-05 05:30:00,1877.4011950525364,7156399180.62065,226033834100.12152
2023-05-06 05:30:00,1993.6129657474344,10662067255.96863,239911504424.29404
2023-05-07 05:30:00,1900.410599025731,11135926723.297115,228369002903.6794
2023-05-08 05:30:00,1895.2301480548908,6233921635.46938,228246618295.44156
2023-05-09 05:30:00,1849.2886295625283,11496171817.833504,222406833247.6045
2023-05-10 05:30:00,1846.0642640231483,6373057170.18455,222246427487.22958
2023-05-11 05:30:00,1842.865558834664,10471130832.935846,221632027136.72604
2023-05-12 05:30:00,1798.0719455262627,9217787395.589426,216323022928.9258
2023-05-13 05:30:00,1808.6949999015692,10530874714.299137,217659652941.87607
2023-05-14 05:30:00,1797.1994701376498,5150212384.025403,216032102439.73022
2023-05-15 05:30:00,1799.0086586150053,4914907456.467633,216439514891.84528
